"11423","JARDIN D'ISORE","Promenades ouvertes","Jardin","75014","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=55536","48.828903891858374, 2.3330406906535543","1.0 RUE BEZOUT 75014","Park","Pa-75014","kfpk3075","kfpk3075_1114"
"11428","SQUARE CASTAGNARY - BESSIN","Promenades ouvertes","Square","75015","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=268749","48.83063256572659, 2.3054394304822448","3.0 RUE DU BOCAGE 75015","Park","Pa-75015","kfpk3075","kfpk3075_2238"
"11465","JARDIN PROMENADE CESARIA EVORA","Promenades ouvertes","Jardin","75019","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=287539","48.89766842348353, 2.377205543406565","2.0 RUE CESARIA EVORA 75019","Park","Pa-75019","kfpk3075","kfpk3075_1689"
"11499","JARDIN HANS ET SOPHIE SCHOLL","Promenades ouvertes","Jardin","75017","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=379249","48.900009420308685, 2.320889714169563","12.0 BOULEVARD DU BOIS LE PRETRE 75017","Park","Pa-75017","kfpk3075","kfpk3075_2281"
"11510","JARDIN DU VER TETU","Promenades ouvertes","Jardin","75019","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=273073","48.89524116318082, 2.377431051441464","10.0 RUE COLETTE MAGNY 75019","Park","Pa-75019","kfpk3075","kfpk3075_1117"
"116","SQUARE ARISTIDE CAVAILLE-COLL","Promenades ouvertes","Square","75010","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=47689","48.87831776718442, 2.35174369058784","10.0 PLACE FRANZ LISZT 75010","Park","Pa-75010","kfpk3075","kfpk3075_362"
"117","SQUARE EUGENE VARLIN","Promenades ouvertes","Square","75010","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=120389","48.87808354908699, 2.365894152536582","151.0 QUAI DE JEMMAPES 75010","Park","Pa-75010","kfpk3075","kfpk3075_2251"
"11715","JARDIN FRANCOISE MALLET-JORIS","Promenades ouvertes","Jardin","75013","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=0","48.83166753290821, 2.373690603326023","11.0 RUE ALPHONSE BOUDARD 75013","Park","Pa-75013","kfpk3075","kfpk3075_2273"
"11724","JARDIN DE L'OBSERVATOIRE","Promenades ouvertes","Jardin","75014","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=274456","48.835123723159256, 2.3366931629105885","98.0 BOULEVARD ARAGO 75014","Park","Pa-75014","kfpk3075","kfpk3075_1121"
"11735","SQUARE OCTAVE MIRBEAU","Promenades ouvertes","Square","75016","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=303062","48.837739243619744, 2.255631263745807","2.0 VOIE CB/16 75016","Park","Pa-75016","kfpk3075","kfpk3075_2124"
"11756","JARDIN DE L'ABONDANCE","Promenades ouvertes","Jardin","75007","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=291820","48.854400193000345, 2.313557367219685","2.0 AVENUE DE TOURVILLE 75007","Park","Pa-75007","kfpk3075","kfpk3075_1145"
"11757","JARDIN DES PETITES RIGOLES","Promenades ouvertes","Jardin","75020","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=256608","48.8711495307495, 2.3915267073964315","1.0 RUE FERNAND RAYNAUD 75020","Park","Pa-75020","kfpk3075","kfpk3075_577"
"11758","JARDIN DU POTAGER (ANCIEN HOPITAL LAENNEC)","Promenades ouvertes","Jardin","75007","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=0","48.85063025767801, 2.321412373857342","29.0 RUE DE BABYLONE 75007","Park","Pa-75007","kfpk3075","kfpk3075_1436"
"11776","JARDIN DU PERE ARMAND DAVID","Promenades ouvertes","Jardin","75006","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=305027","48.84779534321633, 2.322149154962363","90.0 RUE DU CHERCHE MIDI 75006","Park","Pa-75006","kfpk3075","kfpk3075_234"
"11780","JARDIN MARTHA  DESRUMAUX","Promenades ouvertes","Jardin","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=336455","48.848220746894285, 2.3853726512880318","3.0 PASSAGE EMMA CALVE 75012","Park","Pa-75012","kfpk3075","kfpk3075_1899"
"11783","PROMENADE JANE ET PAULETTE NARDAL","Promenades ouvertes","Jardin","75014","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=54052","48.827942424925524, 2.3106615668351607","98.0 RUE DIDOT 75014","Park","Pa-75014","kfpk3075","kfpk3075_899"
"11786","JARDIN ELISABETH BOSELLI","Promenades ouvertes","Jardin","75015","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=278146","48.833567216264655, 2.2850347663826334","34.0 BOULEVARD VICTOR 75015","Park","Pa-75015","kfpk3075","kfpk3075_550"
"11795","JARDIN DE L'HOPITAL SAINT-LOUIS","Promenades ouvertes","Jardin","75010","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=357247","48.873298238633666, 2.3675491589148683","40.0 RUE BICHAT 75010","Park","Pa-75010","kfpk3075","kfpk3075_2274"
"118","SQUARE DES RECOLLETS","Promenades ouvertes","Square","75010","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48159","48.87355156595055, 2.363603194832792","90.0 QUAI DE VALMY 75010","Park","Pa-75010","kfpk3075","kfpk3075_242"
"11894","JARDIN BERTHE WEILL","Promenades ouvertes","Jardin","75003","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=323034","48.85945234506008, 2.3622753069569526","1.0 RUE DE THORIGNY 75003","Park","Pa-75003","kfpk3075","kfpk3075_581"
"119","SQUARE FREDERIC LEMAITRE","Promenades ouvertes","Square","75010","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48161","48.86927407136047, 2.366917000791045","35.0 QUAI DE JEMMAPES 75010","Park","Pa-75010","kfpk3075","kfpk3075_139"
"11917","JARDIN PAULE MINCK","Promenades ouvertes","Square","75020","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=320070","48.87183204009824, 2.4057848381729183","50.0 RUE SAINT FARGEAU 75020","Park","Pa-75020","kfpk3075","kfpk3075_1414"
"11947","JARDIN NUSCH ELUARD","Promenades ouvertes","Jardin","75018","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=345656","48.89258711153687, 2.359346410764193","1.0 IMPASSE DE LA CHAPELLE 75018","Park","Pa-75018","kfpk3075","kfpk3075_402"
"11949","JARDIN DU PERE THEILHARD DE CHARDIN","Promenades ouvertes","Jardin","75004","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=JDN10836","48.85086524710153, 2.3627558853815067","10.0 BOULEVARD HENRI IV 75004","Park","Pa-75004","kfpk3075","kfpk3075_1740"
"11967","SQUARE DE L'HOPITAL NECKER","Promenades ouvertes","Square","75015","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=0","48.84523172128497, 2.315525470233957","149.0 RUE DE SEVRES 75015","Park","Pa-75015","kfpk3075","kfpk3075_1935"
"11968","JARDIN DES ENFANTS DU VELODROME D'HIVER","Promenades ouvertes","Jardin","75015","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=333053","48.85351555189711, 2.2887378748958955","5.0 RUE NELATON 75015","Park","Pa-75015","kfpk3075","kfpk3075_1573"
"11971","JARDIN TERESKA TORRES-LEVIN","Promenades ouvertes","Jardin","75008","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=355246","48.875819872453114, 2.305359982709283","7.0 RUE LAURE DIEBOLD 75008","Park","Pa-75008","kfpk3075","kfpk3075_936"
"11978","PROMENADE PLANTEE DODE DE LA BRUNERIE","Promenades ouvertes","Jardin","75016","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=380250","48.83607096106172, 2.2585376864519247","2.0 AVENUE DODE DE LA BRUNERIE 75016","Park","Pa-75016","kfpk3075","kfpk3075_2046"
"11984","JARDIN DE LA PLACE GILBERT PERROY","Promenades ouvertes","Jardin","75014","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=0","48.83221009677969, 2.325532419777658","2.0 PLACE GILBERT PERROY 75014","Park","Pa-75014","kfpk3075","kfpk3075_804"
"11985","JARDIN ARNAUD BELTRAME","Promenades ouvertes","Jardin","75003","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=0","48.85738872996949, 2.3667498899485393","2.0 RUE DES MINIMES 75003","Park","Pa-75003","kfpk3075","kfpk3075_2048"
"12","JARDIN DE L'HOTEL SALE - LEONOR FINI","Promenades ouvertes","Jardin","75003","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=42256","48.86017852162972, 2.36165436775177","90.0 RUE VIEILLE DU TEMPLE 75003","Park","Pa-75003","kfpk3075","kfpk3075_1075"
"120","SQUARE SAINT-LAURENT","Promenades ouvertes","Square","75010","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=47358","48.87452661849229, 2.3581717646890765","68.0 BOULEVARD DE MAGENTA 75010","Park","Pa-75010","kfpk3075","kfpk3075_36"
"12185","JARDIN DE LA BIBLIOTHEQUE NATIONALE DE FRANCE","Promenades ouvertes","Jardin","75002","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=0","48.86709892848321, 2.3387066699588135","5.0 RUE VIVIENNE 75002","Park","Pa-75002","kfpk3075","kfpk3075_2066"
"122","SQUARE ALBAN SATRAGNE","Promenades ouvertes","Square","75010","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=47411","48.87566006959757, 2.3549634858904502","11.0 SQUARE ALBAN SATRAGNE 75010","Park","Pa-75010","kfpk3075","kfpk3075_66"
"123","JARDIN VILLEMIN- MASHA JINA AMINI","Promenades ouvertes","Jardin","75010","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=47513","48.875143717396305, 2.3617877751345455","8.0 RUE DES RECOLLETS 75010","Park","Pa-75010","kfpk3075","kfpk3075_1584"
"12345678","SQUARE LOUIS LUMIERE","Promenades ouvertes","Square","75020","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=CA","48.85920281336209, 2.4117427782510656","42.0 RUE LOUIS LUMIERE 75020","Park","Pa-75020","kfpk3075","kfpk3075_241"
"124","SQUARE MADELEINE TRIBOLATI","Promenades ouvertes","Square","75010","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=47545","48.87717327056878, 2.3643356337608195","6.0 RUE MONSEIGNEUR RODHAIN 75010","Park","Pa-75010","kfpk3075","kfpk3075_1794"
"125","SQUARE AMADOU HAMPATE BA","Promenades ouvertes","Square","75010","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=47266","48.87756621403805, 2.368230399233271","19.0 RUE BOY ZELENSKI 75010","Park","Pa-75010","kfpk3075","kfpk3075_2014"
"126","SQUARE DES MAURES","Décorations sur la voie publique","Square","75010","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48165","48.877135265852125, 2.3651137526736448","150.0 QUAI DE VALMY 75010","Park","Pa-75010","kfpk3075","kfpk3075_248"
"12960","JARDIN DE L INSTITUT NATIONAL DES JEUNES AVEUGLES","Promenades ouvertes","Jardin","75007","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=0","48.84684490617847, 2.3158004479746577","88.0 RUE DE SEVRES 75007","Park","Pa-75007","kfpk3075","kfpk3075_2057"
"13","SQUARE SAINT-GILLES - GRAND VENEUR - PAULINE ROLAND","Promenades ouvertes","Square","75003","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=42559","48.85923953672573, 2.3653979776213454","9.0 RUE DU GRAND VENEUR 75003","Park","Pa-75003","kfpk3075","kfpk3075_1665"
"131","SQUARE MAURICE GARDETTE","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48788","48.861681867631106, 2.3790746784611545","8.0 RUE DU GENERAL BLAISE 75011","Park","Pa-75011","kfpk3075","kfpk3075_1263"
"134","SQUARE DOMINIQUE BERNARD","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48636","48.86772891459736, 2.3681171530038503","1.0 BOULEVARD JULES FERRY 75011","Park","Pa-75011","kfpk3075","kfpk3075_1588"
"136","SQUARE DE LA ROQUETTE","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49153","48.85968200657181, 2.3846683511129285","143.0 RUE DE LA ROQUETTE 75011","Park","Pa-75011","kfpk3075","kfpk3075_46"
"137","SQUARE RAOUL NORDLING","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48436","48.85265799846988, 2.381568819780539","34.0 RUE SAINT BERNARD 75011","Park","Pa-75011","kfpk3075","kfpk3075_1531"
"139","SQUARE DE LA FOLIE-REGNAULT","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48533","48.85744777717712, 2.387892668454547","24.0 RUE DE LA FOLIE REGNAULT 75011","Park","Pa-75011","kfpk3075","kfpk3075_1775"
"140","SQUARE JEAN ALLEMANE","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49606","48.856682591663656, 2.383435659595748","9.0 RUE DE BELFORT 75011","Park","Pa-75011","kfpk3075","kfpk3075_529"
"141","SQUARE GEORGES SARRE","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49386","48.86552259384622, 2.381030534789079","5.0 AVENUE JEAN AICARD 75011","Park","Pa-75011","kfpk3075","kfpk3075_2012"
"142","SQUARE DE LA PLACE PASDELOUP","Promenades ouvertes","Square","75011","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49164","48.86296535167107, 2.367049795944528","2.0 PLACE PASDELOUP 75011","Park","Pa-75011","kfpk3075","kfpk3075_163"
"143","SQUARE DES MOINES DE TIBHIRINE","Promenades ouvertes","Square","75011","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48987","48.86098957041298, 2.3753606688454614","71.0 BOULEVARD VOLTAIRE 75011","Park","Pa-75011","kfpk3075","kfpk3075_1633"
"145","SQUARE COLBERT","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49541","48.85642147213323, 2.38935150752335","159.0 RUE DE CHARONNE 75011","Park","Pa-75011","kfpk3075","kfpk3075_1511"
"148","SQUARE PIERRE JOSEPH REDOUTE","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48848","48.8549338166247, 2.388273146847898","132.0 RUE DE CHARONNE 75011","Park","Pa-75011","kfpk3075","kfpk3075_140"
"149","SQUARE DES JARDINIERS","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49078","48.85204354177086, 2.3910856945190395","4.0 PASSAGE DUMAS 75011","Park","Pa-75011","kfpk3075","kfpk3075_1168"
"150","JARDIN EMILE GALLE","Promenades ouvertes","Jardin","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48572","48.853950130896294, 2.390802182389128","32.0 RUE NEUVE DES BOULETS 75011","Park","Pa-75011","kfpk3075","kfpk3075_1170"
"151","SQUARE LOUIS MAJORELLE","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48547","48.852114630640116, 2.3812810411113254","28.0 RUE DE LA FORGE ROYALE 75011","Park","Pa-75011","kfpk3075","kfpk3075_1335"
"155","JARDIN DAMIA","Promenades ouvertes","Jardin","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48715","48.854902246147844, 2.3945913869488313","24.0 RUE ROBERT ET SONIA DELAUNAY 75011","Park","Pa-75011","kfpk3075","kfpk3075_945"
"156","SQUARE MARCEL RAJMAN","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49155","48.86034490278604, 2.3852159628515457","13.0 RUE MERLIN 75011","Park","Pa-75011","kfpk3075","kfpk3075_720"
"157","SQUARE FRANCIS LEMARQUE","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49505","48.85605468500905, 2.3767933213275154","90.0 RUE DE LA ROQUETTE 75011","Park","Pa-75011","kfpk3075","kfpk3075_1480"
"158","SQUARE EDMEE CHANDON","Promenades ouvertes","Square","75011","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=48929","48.855890662388326, 2.385562783674316","11.0 CITE DE PHALSBOURG 75011","Park","Pa-75011","kfpk3075","kfpk3075_1888"
"165","JARDIN DE MARIANNE","Promenades ouvertes","Square","75012","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49317","48.848384688611844, 2.395911858958895","3.0 PLACE DE LA NATION 75012","Park","Pa-75012","kfpk3075","kfpk3075_282"
"166","SQUARE EUGENE THOMAS","Promenades ouvertes","Square","75012","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50481","48.84117236654397, 2.387625618645315","1.0 RUE DESCOS 75012","Park","Pa-75012","kfpk3075","kfpk3075_1847"
"167","SQUARE TROUSSEAU","Promenades ouvertes","Square","75012","NON","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=JDE3706","48.850424415044664, 2.3771179957314406","6.0 RUE ANTOINE VALLON 75012","Park","Pa-75012","kfpk3075","kfpk3075_1214"
"168","SQUARE COURTELINE","Promenades ouvertes","Square","75012","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50700 204952","48.84453012748777, 2.402091800112529","60.0 BOULEVARD DE PICPUS 75012","Park","Pa-75012","kfpk3075","kfpk3075_1912"
"169","SQUARE ALBERT TOURNAIRE","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49693","48.845240878344, 2.3677837693683297","2.0 PLACE MAZAS 75012","Park","Pa-75012","kfpk3075","kfpk3075_476"
"170","SQUARE GEORGES MELIES","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50711","48.84113164604244, 2.4098094999982083","3.0 RUE ALBERT MALET 75012","Park","Pa-75012","kfpk3075","kfpk3075_758"
"171","SQUARE EMILE COHL","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50706","48.84213911436449, 2.410183224704001","2.0 RUE JULES LEMAITRE 75012","Park","Pa-75012","kfpk3075","kfpk3075_1634"
"173","SQUARE SAINT-ELOI","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50137","48.84461838951854, 2.387505524295992","11.0 RUE DU COLONEL ROZANOFF 75012","Park","Pa-75012","kfpk3075","kfpk3075_540"
"174","JARDIN ILAN HALIMI (ANC. RUE DE FECAMP - MICHEL BIZOT)","Promenades ouvertes","Jardin","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49902","48.83607151941055, 2.401549773450065","54.0 RUE DE FECAMP 75012","Park","Pa-75012","kfpk3075","kfpk3075_2236"
"175","SQUARE FREDERIC ROSSIF","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50371","48.84358034671222, 2.3853216825320662","175.0 RUE DE CHARENTON 75012","Park","Pa-75012","kfpk3075","kfpk3075_671"
"176","JARDIN DU PORT DE L'ARSENAL","Promenades ouvertes","Jardin","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=43016","48.84983134174911, 2.36801931529644","11.0 BOULEVARD DE LA BASTILLE 75012","Park","Pa-75012","kfpk3075","kfpk3075_2129"
"179","JARDIN MARY CASSAT","Promenades ouvertes","Jardin","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50832","48.84599464779065, 2.400920260869386","55.0 BOULEVARD DE PICPUS 75012","Park","Pa-75012","kfpk3075","kfpk3075_314"
"18","SQUARE JEAN XXIII","Promenades ouvertes","Square","75004","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=43390","48.85239470225956, 2.350805065661851","2.0 QUAI DE L ARCHEVECHE 75004","Park","Pa-75004","kfpk3075","kfpk3075_35"
"180","SQUARE CHARLES PEGUY","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50066","48.83887304027641, 2.406336663920786","21.0 RUE ROTTEMBOURG 75012","Park","Pa-75012","kfpk3075","kfpk3075_1790"
"182","JARDIN DE REUILLY - PAUL PERNIN","Promenades ouvertes","Jardin","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49983","48.84218024012472, 2.3877576614996343","1.0 RUE ALBINONI 75012","Park","Pa-75012","kfpk3075","kfpk3075_79"
"186","JARDIN DE LA GARE DE REUILLY - JULIEN LAUPRETRE","Promenades ouvertes","Jardin","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50892","48.84095976234427, 2.3923463960618","6.0 RUE PAUL DUKAS 75012","Park","Pa-75012","kfpk3075","kfpk3075_2105"
"187","JARDIN CHARLOTTE VALANDREY","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50504","48.84711352081558, 2.376913555769563","17.0 RUE HECTOR MALOT 75012","Park","Pa-75012","kfpk3075","kfpk3075_1719"
"19","SQUARE DE LA TOUR SAINT-JACQUES","Promenades ouvertes","Square","75004","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=78490","48.85790002027843, 2.3487437278320655","1.0 RUE SAINT MARTIN 75004","Park","Pa-75004","kfpk3075","kfpk3075_2223"
"190","SQUARE PHILIPPE FARINE","Promenades ouvertes","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=50721","48.84442321351591, 2.3792078553290157","12.0 PASSAGE GATBOIS 75012","Park","Pa-75012","kfpk3075","kfpk3075_1308"
"192","SQUARE DES COMBATTANTS D'INDOCHINE","Jardinets décoratifs","Square","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49993","48.83520354018107, 2.4075088703016583","1.0 PLACE EDOUARD RENARD 75012","Park","Pa-75012","kfpk3075","kfpk3075_41"
"195","JARDIN SOLANGE FALADE","Promenades ouvertes","Jardin","75012","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=49733","48.84642972990442, 2.40434324575889","30.0 RUE DU RENDEZ-VOUS 75012","Park","Pa-75012","kfpk3075","kfpk3075_915"
"2","SQUARE DU VERT GALANT","Promenades ouvertes","Square","75001","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=41431","48.85740086444881, 2.340269741832003","4.0 PLACE DU PONT NEUF 75001","Park","Pa-75001","kfpk3075","kfpk3075_365"
"20","SQUARE LOUIS XIII","Promenades ouvertes","Square","75004","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=42761","48.855619058633344, 2.3655440128742304","1.0 PLACE DES VOSGES 75004","Park","Pa-75004","kfpk3075","kfpk3075_122"
"21","JARDIN DE LA PLACE JEAN-PAUL II","Promenades ouvertes","Jardin","75004","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=43713","48.853199663367356, 2.348029553352516","2.0 PLACE DU PARVIS NOTRE DAME   PLACE JEAN PAUL II 75004","Park","Pa-75004","kfpk3075","kfpk3075_97"
"219","JARDIN FRANCOISE GIROUD","Promenades ouvertes","Jardin","75013","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=53090","48.831434545052424, 2.3555761384379994","4.0 PLACE D ITALIE 75013","Park","Pa-75013","kfpk3075","kfpk3075_2026"
"22","SQUARE HENRI GALLI","Promenades ouvertes","Square","75004","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=43332","48.8513240938953, 2.3617807803885706","9.0 BOULEVARD HENRI IV 75004","Park","Pa-75004","kfpk3075","kfpk3075_143"
"220","SQUARE MARIE CURIE","Promenades ouvertes","Square","75013","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=53886","48.840735793145086, 2.3631637124832836","29.0 BOULEVARD DE L HOPITAL 75013","Park","Pa-75013","kfpk3075","kfpk3075_2018"
"221","SQUARE FLORENCE BLUMENTHAL","Promenades ouvertes","Square","75013","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=52136","48.82764355985953, 2.3673537143605197","93.0 RUE DU CHATEAU DES RENTIERS 75013","Park","Pa-75013","kfpk3075","kfpk3075_464"
"222","SQUARE DE LA PLACE DE L'ABBE GEORGES HENOCQUE","Promenades ouvertes","Square","75013","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=53736","48.823838878796984, 2.3533048681925086","1.0 PLACE DE L' ABBE GEORGES HENOCQUE 75013","Park","Pa-75013","kfpk3075","kfpk3075_763"
"223","SQUARE HELENE BOUCHER","Promenades ouvertes","Square","75013","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=51969","48.81851503306285, 2.360285551492223","2.0 RUE FERNAND WIDAL 75013","Park","Pa-75013","kfpk3075","kfpk3075_1296"
"224","SQUARE ROBERT BAJAC","Promenades ouvertes","Square","75013","Oui","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=51900","48.818554588591795, 2.3589297588229385","1.0 BOULEVARD KELLERMANN 75013","Park","Pa-75013","kfpk3075","kfpk3075_1255"
"226","SQUARE RENE LE GALL","Promenades ouvertes","Square","75013","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=53826","48.83289566185049, 2.3496332224900276","1.0 RUE EMILE DESLANDRES 75013","Park","Pa-75013","kfpk3075","kfpk3075_761"
"227","SQUARE PAUL GRIMAULT","Promenades ouvertes","Square","75013","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=52654","48.822869976355534, 2.3479211299664016","22.0 RUE DE LA FONTAINE A MULARD 75013","Park","Pa-75013","kfpk3075","kfpk3075_938"
"23","SQUARE DE L'ILE DE FRANCE","Promenades ouvertes","Square","75004","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=42869","48.851956921423074, 2.352257172240122","1.0 QUAI DE L ARCHEVECHE 75004","Park","Pa-75004","kfpk3075","kfpk3075_1254"
"230","SQUARE CLARA ZETKIN","Promenades ouvertes","Square","75013","Non","https://b22-pr-v1-iis01.ressources.paris.mdp/MAAP.asp?object=52914","48.821512810226636, 2.3760268067835026","21.0 AVENUE BOUTROUX 75013","Park","Pa-75013","kfpk3075","kfpk3075_743"
