name,rating,user_ratings_total,reviews
Oria by Martín Berasategui,4.6,897.0,"['Michelin star restaurant-> and it shows. I have never experienced anything like this before. When you walk in the host brings you to your table where various servers wait on you hand and foot. The tasting menu made my taste buds want to flutter. It was the most delightful food my friends and I have ever placed in our mouths. You must try their tasting menu. The dessert wine is a MUST as well. Special shout out to Paola and Wendy for making our night out in Barcelona extra special', 'The dinner started off well. My group elected for the Itsasmendi tasting menu. Throughout  the course, it was very difficult to hear the servers describe what we were eating which led to people in our group having to check the menu on our phones. Even then, it was still unclear at times what were were eating. The first few courses were presented well and at a good pace. The fake tomato macaron (maybe?) was delicious. The foie with mushroom juice (maybe?) was a strange texture experience. The chocolate in textures dessert was wonderful though.\n\nAt the beginning of the meal, the person who presented the menus stated the tasting menus would take approximately 2 hours. However, we were seated for almost 3 and a half hours! There were long periods of time between courses as the meal progressed. It almost felt as if they forgot about us? It also did not help that the restaurant became very hot towards the end of the meal. Two people in my group said that they felt like hostages because everything was taking so long and we were beginning to sweat.\n\nOverall, this was an interesting experience, but everyone in the group said they would not come back. Especially since there are so many other Michelin options in Barcelona.', 'We had the traditional menu which was amazing!\n\nThe different courses were very well put together and each time, the flavors complemented each other nicely.\n\nThe food was definitely of high quality and came with a fair price.\n\nThe only thing that could use some improvement is the service.\n\nOverall, a very nice fine dining experience in a nice location.', 'Definitely wonderful dishes, unique flavours and beautifully put on the plate. All prepped gluten free, including tasty bread. Attentive staff!Absolutely worth a visit!\nI had the traditional menu, absolutely perfect was the tenderloin and dessert! 11/10 the rest also fantastic!\nBut since it is a 1 star Michelin restaurant I dare to point out a little constructive feedback, which in a regular restaurant would be no point of critcism at all:\nI asked for gluten free a few times and was made sure it will be done, yet the waiter had to check with the kitchen after the first dish was served to make sure;\nthe commentary from the staff about what was served on our plates was very indistinct (I didnt understand it all phonetically a lot of times), could be worth focusing on speaking clearly :)\nand a little more smile on the faces of some of the staff would be a nice benefit :)\nBut again - a very nice experience.', ""Cozy n friendly restaurant with amazing  food.\nFrom appetizer to dessert, including petit fours with coffee, everything doesn't go wrong. Especially the Hake, not only tasty but the presentation also wonderful. The roe deer loin was super tender and juicy.\nThe service team is gorgeous. The guy who took a photo with me is funny (sorry, i forgot the name) and recommended the wines are perfect. The other is quite traditional and also knowledgeable. Both of them made us really enjoy our dinner.""]"
Colección Tapas Bar & Brunch,4.7,792.0,"[""Had a wonderful experience today at Colección. I went a bit overboard and ordered 5 Tapas as they increasingly got better. The Hummus, Bahn mi with Pulled Pork and Crispy Chicken Wings were truly phenomenal. Grilled Octopus was good. But mine was burned a bit. Croquettes are nice as well. Also had one of the best Old Fashioned here as well. All in all, highly recommended. You can walk in if you're solo traveling."", ""My wife and I had an amazing experience at Colección Tapas Bar & Brunch. The tapas were hands down the best we've ever had, and the drinks were fantastic. The waiters were super friendly and made us feel right at home. Highly recommend this place—we'll definitely be back!"", 'Ok guys, hear me out. I am on vacation so I don\'t feel like writing a lot, but still. I feel like maybe it will help somebody else too. We paid 110 euro for 3 persons, with 15 euro tips. It was absolutely delicious. Please try the squid with pork belly for 17 euro (see attached pics), you will love it. For dessert I had ""deconstructed lemon pie""(7 euro), and it tasted like I need to move here so I can have it more often 😁. As a drink, I just ordered an amaretto with Ice (7 euro). Total for one person - 31 euro and with 4 euro tip, a total of 35 euro for me, but it was absolutely delicious, I will eat again here.', ""For a delicious Colección of tapas and drinks in the Gothic Quarter look no further. It's best to make a reservation, but if there are just 2 of you luck might find you a seat at the old wooden bar. The staff is friendly, helpful, and patient considering how much they have to hustle. There is a nice variety of flavors from the menu to suit your palette; I recommend the pedrón peppers and the grilled octopus with thick, crispy bacon. The zucchini meatballs were an absolute masterpiece in aroma, flavor, and presentation. The olives were a little sweeter than I am used to which was actually a nice change, and complimented the salt from our meat dishes very well. My old fashioned was citrus-forward and refreshing. I also enjoyed a light IPA from a bottle. My wife and I loved this place so much we came back the following night. I highly recommend coming here if you are in the area!"", ""Now, I don't usually wrote negative reviews, but I feel I habe to this time. My husband and I visited this restaurant last Friday. The restaurant was busy buy we got a table. The waiter was incredibly lovely, taking time to explain the dishes and the pairings and making jokes with us. His English was fantastic and he was very hospitable. The food was absolutely gorgeous! A few days later, after talking about the food from this restaurant constantly, we decided to go back. This time, it was completely different! There was only one waiter and one barman. The poor waiter was waiting the whole restaurant! Upstairs and downstairs! It was incredibly busy, just like the first time we visited but this time he was alone with no other waiters. First of all, it took ages for someone to even come and take our orders, then when they did, we had to wait ages for our food order. Our food came out with such huge gaps in between, we were left waiting over half an hour sometimes for the next dishes. When the dishes came.out, one toast that we enjoyed the first time was so cold and we didn't not enjoy it-probably because the food was ready early but the waiter was busy with the other orders so it was left on the side for a long time. We didn't even bother to get dessert this time because we couldn't afford to waste our evening for another hour to wait to get a dessert. The waiter was really apologetic that he had not been able to tend to us more during the second visut, but we could see how fast he was working but it was not enough for one person. This makes me sad to write this review because it's a wonderful venue, the food is the best I had in Barcelona and the waiter was so incredible lovely, but he is clearly run off his feet and needs help to serve customers in this restaurant. The fact that this is a tapas restaurant, the waiters are needed more because people order quite a few dishes at the same time and the waiter needs to be constantly there for then. I urge the management to sort this out, otherwise customers will be driven away from possibly the best tapas bar for many tourists.""]"
Restaurant BarcelonaMilano,4.4,2859.0,"['It was excellent!! We have visited restaurant for birthday celebration in Barcelona. Meals were perfect, and the service- waitress were so kind, attentive. Mellow Veal recommended.', 'What a great combination, a Spanish menu, and Italian menu in the same establishment, in a well thought out designed space that was acoustically superb even when the place filled up it was quite and serene . The food and service was top notch , we didn’t have reservations and they where gracious and accommodated us, nevertheless. Let me preface this by saying we’re not desert people.  We order them only because the meal was so good we figured their dessert must be special also, we where correct, outstanding and not overly sweet.', 'Great culinary proposition / recommendation I received when I asked to some friends from Barcelona for recommendation of a restaurant with typical Spanish dishes to offer to my international colleagues, but reaching high standards in terms of quality.\nThe place is so well decorated, great atmosphere, also the staff is very friendly, and the food is simply amazing.\nTo highlight the paella, very tasty, and especially if we consider that my American colleagues insisted on it for dining (weird thing for us in Spain).\nIt’s a safe bet if you want to carry some tourist to try Spanish and delicious food, or if you just want to enjoy a nice restaurant :)', 'Very beautiful restaurant, nice interior with extensive wine menu. The main menu is nice, but especially the Italian part did not strike me as very creative. The tapas are the middle of the mainstream, you end up browsing up and down the menu in search of some dishes you haven’t read 100 times before. For me the best was the fish dishes on the Spanish half. All dishes were very salty for my taste. The portions are remarkably small, so eating starters and two or three main courses (I’m not speaking of tapas) is no problem for a grown up.', 'Excellent! We visited this place two times in  days. Very good food, wine and service.']"
Vinitus,4.5,3039.0,"['Come earlier in the night, or the line gets long. We were seated after a short wait, and the food did not disappoint. Flavour was on point and we think it was slightly better than the two other popular joints down the street (eg cc).\nThe cuttlefish was so tender and flavourful. The daily drink special was also excellent.\nDefinitely worth a visit!', ""Was happy to get seating on a short notice at the bar.\n\nThe staff is amazingly friendly and helpful in selecting the right dish. Each item was meticulously prepared, and as a result, you can taste it.\n\nCan't wait to go back again."", ""I visited this place a year ago during my last trip to Barcelona, and I have been missing it ever since! I love sitting at the bar, where I can see what's fresh for the day and watch the chef in action. I highly recommend trying any seafood item that catches your eye at the counter. They're simple, juicy, and seasoned to perfection. In addition to seafood dishes, I would also suggest ordering the beef tenderloin with foie, perfectly cooked rare, and with an impeccable texture. This restaurant is a must-visit in any season."", 'It’s a busy place with minimum waiting of 20 mins but it’s worth the wait. The lobster rice tastes great with big pieces of lobster. Octopus is a must try. Garlic red prawns was super juicy and tastes yummy.', 'I definitely recommend to eat in the bar in this place, it is wonderful to see all these ingredients they use and how quick they are out of them and bring new, I confidently say everything was so delicious and made fresh. Service was super super quick even tough it was always so busy. We had to wait a bit outside, but worth it. I enjoyed all the food we ordered, especially Torrija Cremada de Sta Teresa.']"
Blavis,4.9,779.0,"['Just amazingly good food. Really well executed dishes. As a foodie this met all my expectations even having been to some top restaurants globally. The quality of the food, flavours and the balance is as good, particularly given the great value. The atmosphere is laid back and enjoyable. The service is also super friendly. I would highly recommend', 'Lovely little restaurant! Reservation is a must since there’s only 4 tables, so plan ahead!\nYou can tell the 2 gentlemen who own/run this place put so much love and heart into everything they do ♥️\nI ordered quite a bit for 2 (as you can tell from the pix) lol\nPersonally I think the food is aight (don’t bash me) but don’t take my word or let me deter you from coming!', 'Love everything about this restaurant.  From the hospitality to the food. Very intimate only have 6 tables so reservation is highly recommended. Thanks Pablo for looking after us.', 'We just celebrated celebrated my father‘s 82nd birthday here. What a special experience and my dad said after his 82 years is the best restaurant he’s ever eaten at. It’s  amazing. Best to reserve ahead', 'We found this place on Google Maps as it was located very close to our hotel. The reviews were excellent, so we decided to try their desserts. The gentlemen working there were very polite. We arrived around 7:30 PM, and although the place was fully booked, they told us there was a table available until 8:00 PM. Since we were only having dessert, we sat down. We had the matcha panna cotta and lemon pie. Both were extremely delicious, and we really enjoyed them. Thank you for your kindness and hospitality.']"
a Restaurant,4.2,542.0,"[""It should be named a+. Nothing but awesomeness from here.\n\nFood was amazingly delicious. From the starters   to the main course.\nWine selections were great too. I don't recall the name of the wine, but this was one of our best restaurants in Barcelona.\nService was great, the atmosphere was simply divine. We came for a birthday dinner and our expectations were exceeded."", 'Lovely restaurant inside of the Hotel Neri!\n\nLove that this place is located inside an alley and it felt like we were walking into a movie- wear comfortable shoes, this location is not motor-able (our taxi dropped us off at the alley entrance) and the road is cobblestones but it was such a beautiful walk up to the restaurant at night.\n\nWe came here for a birthday dinner and had the best time, we made a reservation so not so sure about the walk in options - I highly recommend making a reservation.\n\nThe food was super delicious but I was more impressed with the service, they were so wonderful with the kids!!!\nThey patiently answered all questions and made recommendations, you could tell they wanted us to have a great experience and we did!\n\nThey have a beautiful spot outside a courtyard if you prefer to dine in the open, it had a fountain (we were told this was cut off cos of winter) the space was so cozy and private, loved every bit of it!\n\nGreat photo spot!', 'The staff were very kind and wonderful, if you just want to enjoy a nice cold beer with a wonderful peaceful views, this is the spot.', 'We went there with a group and we had one of their menus. The food is good but totally overrated. The menu was around 50€ per person but every dish shared. Half of a bread, one croqueta, two small pieces of leek, a piece of tuna that could be a one person dish but also shared, a brochette for every two people. Even the dessert is shared. The place is nice but as a local there’s lots of places around the city where you can get more for your money and food not so fancy but as tasty', 'Can’t speak any higher about this restaurant. The attention to detail from the moment we walked in till we left was amazing!\n\nWe were 30 minutes late for our reservation due to traffic and when we arrived, the host was so gracious to get us seated immediately.\n\nWe started off with appetizers of beef jerky and bread rolls which tasted amazing!\n\nI ordered grilled fish (tilapia fillets) on a bed of gnocchi and it was superb. Along with chef recommended wine to complete the meal.\n\nI will definitely be back when next I’m in Barcelona\n\nI do have to say that it did take quite a few minutes of walking after the taxi dropped us off to get to the restaurant due to its location. This is something to keep in mind for next time.']"
Restaurant Santa Anna,4.2,2809.0,"['I went to this place in 2018 and had good experience and made this place the 1st stop for my trip to Barcelona in 2024.\n\nMixed experience.\n\nAmbience - Still as good as it was . Nice clean and bright and not too noisy. Love the decor. 5 ⭐\n\nService - Served by a young chap who looked like he had a bad day. He did everything he was supposed to in a mechanical way and really looked glum. 4 ⭐\n\nFood. Ordered the chicken paella, garlic prawn and another vegetable tapas and a jug of sangria. The chicken paella is AMAZING, but the garlic prawn is lackluster. The rest are great. Although I love everything, I cannot give a Spanish restaurant 5 ⭐ when the garlic prawn is poor, so 4 ⭐.', 'I had the pleasure of dining here and was absolutely impressed! The seafood paella was not only delicious but came in a very generous portion. The staff were incredibly friendly, and the cleanliness of the place really stood out. I enjoyed it so much that I came back for a second round of paella, which was equally amazing. Definite recommend!', 'A lady welcomed us warmly as we walked in but the service after were very slow and inattentive. We had to keep calling them to order despite there were only less than 5 tables of customer.\nI would recommend the grilled octopus. The grilled mixed meat were decent but the grilled squid was very salty. The cava sangria also was not great.', 'Black rice paella - Smell was good. The seafood in it was fresh and tender. However, It’s a bit salty for me. Also, the rice was not fully cooked and it’s still hard in the middle.\n\nCatalan cream- cinnamon flavored, creamy, and nice.', 'The vegetable paella and creme catalana were great. The staff were very friendly. I gave my phone to an employee to charge. When I went to get it back, he said it was gone. Of course it was a joke and we both laughed :). A great place to end a day in Barcelona!']"
Restaurant Saó BCN,4.7,842.0,"['Really a hidden gem. The food was really but really good. Great flavors and excellent Catalan wines. The interior of the restaurant looks a little bit outdated compared to innovative dishes that were served. We will definitely come back as soon as the new menu comes out.', ""Definitely worth a star. All the dishes are tasty and well presented. Staff are detailed and super friendly. Can't wait for coming again."", 'Amazing dining experience. Atmosphere is top, as is the service. Very welcoming and attentive. Every dish they bring out is better than the previous. We had the ~70 euro/pp tasting menu and a bottle of wine. Will definitely be returning again.', 'A fine gastronomic journey. The set tasting menus leave you wanting more! We had the standard tasting menu experience, with each tiny dish providing a carnival of tastes and textures. Wonderful! Everything is seasonal so the menu changes accordingly :)\n\nNext time, I would leave out the bread (so as not to fill up before the main and dessert)!', 'Great cuisine deserving of a star. Some wonderful bites and creative presentation. We also loved our waiter, Oriol, who was exceptional for such a young gentleman. It still needs a bit of work in other areas, however, including the wine pairings, atmosphere (which is quite stark),  and details of service (cleaning bread crumbs away, refilling water, etc.).   On the wine, they really should level-up a bit.  Cava served for the first 4 courses and generally serving very young wines not quite on par with the food. Appreciated that they served local wines, but there are better local options. This is nitpicking though.  Overall, a very enjoyable experience for a great value and we would return!']"
Ristorante Galleria,4.5,4728.0,"['Ristorante Galleria is an authentic Italian restaurant that I would highly recommend to anyone looking for a delicious and authentic Italian meal. The food was absolutely amazing, and I would give the pasta a 10/10 rating. The service was also excellent, and the staff were all very friendly and helpful. I would definitely recommend making a reservation, as this restaurant can get quite busy, especially during peak hours.\n\nHere are some of the things that I loved about Ristorante Galleria:\n\n* The service was excellent. The staff were all very friendly and helpful. They were also very attentive, and made sure that I had everything I needed.\n* The atmosphere was very inviting. The restaurant is decorated in a classic Italian style, and it has a very warm and inviting atmosphere.\nI would definitely recommend Ristorante Galleria to anyone looking for a delicious and authentic Italian meal. The food is amazing, the service is excellent, and the atmosphere is very inviting. I would also recommend making a reservation, as this restaurant can get quite busy.\nHere are some additional tips for dining at Ristorante Galleria:\n* Be sure to try the pasta dishes. They are all absolutely delicious.\n* If you are looking for a lighter meal, the salads are also a great option.\n* The restaurant has a great wine list. Be sure to ask your server for recommendations.\n\nI hope you enjoy your meal at Ristorante Galleria!', 'Stopped by here while shopping and got the veal meal with pizza and spaghetti. Really well cooked and enjoyed the meals. Also enjoyed tiramisu and it was great and balanced. The service was great and very attentive. They also have complementary snacks for appetizers and dessert. Really enjoyed the ambiance of being in a shopping arcade and the location is fantastic. Will ck e again.', ""I visited Ristorante Galleria and had a mixed experience. The restaurant is located in a prime spot with a lovely ambiance, featuring elegant decor and a comfortable atmosphere.\n\nThe staff were friendly and welcoming, but the service was a bit slow. It took a while for our orders to be taken and even longer for the food to arrive. This was surprising given that the restaurant wasn't very busy at the time.\n\nThe food was decent but not outstanding. While the presentation was nice, some dishes lacked the expected flavor and finesse. The salmon was slightly overcooked, and the seasoning on the main course was somewhat bland. On the positive side, the pizza was delicious and well-prepared.\n\nOverall, Ristorante Galleria has potential, but there are areas for improvement, particularly in terms of service speed and food consistency. I might give it another try in the future, hoping for a better experience."", ""We were in the area and tried Ristorante Galleria.  We ordered a margarita pizza which was the best we had in Italy.  An ossobuco which was good.  Seafood pasta that was amazing and lasagna that was good, but not wow.  Not that it impacts my review, but just a note that the restaurant requires each person to order a full dish.  Meaning if you want to share a pizza or snack on a single dish, you can't."", ""I know you are in the Galleria shopping central BUT do not miss this restaurant. It's one of Milans best. The food is top shelf and the most amazing attentive service.  It's a big wow. They start you with a yummy amuse bouche and end with complimentary cookies and ice cream. Every item is perfectly prepared. You will not be dissapointed. !!!!!!""]"
Ribot Restaurant,4.5,4410.0,"['We loved the food here so much. We loved Nico who offered us nice and warm service and the restaurant really cared about the taste. We ordered spaghetti and grill. The sauce was really good. It was rich and meaty. The spaghetti was cooked just in time. The meat was really juicy and the smell is actually from the charcoal or wood used. With the crunchiness of the salt flakes, it actually tasted amazing. Even the bread aside was amazing and fantastic. As two Asian guys, we didn’t even know that bread could be this delicious. Crispy outside and soft inside with the smell of wheat. And, finally, we were kindly offered some desserts which we really liked. The orange cake was perfect for the ending. We both ended up too full. We recommend everything we had. And thank you again, Nico. I mean one can really fall in love with Italy after such a meal. By the way, the coffee was good, too.', 'The outdoor garden is very nice . The roast beef and Misticanza is very good . The beef is tender and there are different kinds of vegetables.\nThe staff is a bit busy .', 'Wonderful traditional restaurant specialised to local Italian kitchen - risotto, pasta & steaks. Good selection of wine, definitely worth visit.', 'Intimate, chic and very good food quality. Perfect choice if you are looking for meat dishes or for a romantic date al fresco.', 'Excellent food, atmosphere and service - very nice authentic setting.\n\nMake sure to order the Antica al Tegame']"
Maio Restaurant,4.0,1659.0,"[""We had a table for 2 next to the window overlooking the south face of the Duomo - wonderful!\nWe had Milanese Risotto and that was wonderful too.\nOur waiter was great and had great service.\nWould recommend trying this place out although you don't need to book I would recommend to do so if you can."", 'I recently had dinner at Maio in Milan with a friend, and it was absolutely wonderful! We were lucky to be seated outside, thanks to Rose, the manager, who gave us a fantastic table.\n\nThe view of the Duomo cathedral from the rooftop was mesmerizing, I’m obsessed with it! Being on the roof really takes you away from the busy and noisy side of the Duomo piazza, making the experience even more enjoyable.\n\nWe started the evening with a bottle of Prosecco, which was just perfect despite the relatively low price compared to the other bottles. I ordered a Risotto Milanese, and it was incredible—definitely one of the best I’ve had since moving to Italy.\nA special thanks to Irvin and Pamela, our waiters, who were so patient, professional and attentive! They really made our evening special!\n\nI can’t wait to come back and hope to be served by them again. Highly recommend this place!', 'Perfect place for a romantic date with my partner ❤️✨\n\nService was great! The view was amazing. Of course, everything comes with a price.\n\nThank god my man knows best to hide the bills. ( I’m asian 😅)\n\nWe got a bottle of wine and the appetizer wassss soooo goood!\n\nToo bad it was raining ):\n\nWe will definitely go back when we visit Milan again (:', 'Being on top of the shopping mall, they have a nice outdoor rooftop area, from which you can admire the Duomo. Other than the amazing view from the rooftop, however, there is nothing much to it. The servers are unhelpful and unfriendly. The food is okay, but the pricing makes them below average, even considering the rooftop view. Overall, it may be worthwhile to check Maio out depending on the occasion, weather, seat availability and etc, but I wouldn’t recommend it.', 'I had a delicious meal of pasta and a side of grilled vegetables. A comfortable and luxurious restaurant away from the crazy crowd downstairs. Parts of the restaurant has a view of the Duomo as well. Food was a little difficult to order as the dishes are foreign to me. The online menu and paper menu also differs slightly, so be sure to check with the waiter if what you want is not on the online menu.']"
Trattoria Trippa,4.7,1413.0,"['We had such a great experience in Trippa. First of all, staff are awesome. They are so kind and professional. Prices are affordable for a Michelin restaurant.\nYou will need reservation because the restaurant is fully booked most of the time.\nFood was awesome- I will go there again whenever I am in Milan.\n\n♥️', 'Was a great experience, the food was very tasty and the restaurant looked like a traditional trattoria.\n\nThe appetizer we got was fresh, nice and tasty, we loved it.\n\nThe pasta we tried was also very delicious, fresh and cooked as I like, the filling was really nice as well.\nNothing to complain about the kitchen, just congratulations.\n\nService was quite slow and the server had forgotten about our order a few times.', 'I tried this restaurant based on the high ratings and the long waiting for reservation and unfortunately it was under my expectations. Except for the salad and the dessert, the other two dishes were below average and do not reach to be highly rated. Anyway, I think this restaurant is not for anyone, or my selection of the dishes was not suitable for my taste.\n\nThe restaurant is charging extra 50 euros for my friend who could not make it because he had an emergency, Due to this treatment I even lowered my review of the service to be 1 star which was unfair treatment by the restaurant even if this is mentioned in the policy as I have attended to my reservation.', 'Came here for dinner with my wife. We found this place after reading a variety of review articles and it did not disappoint.\n\nWe would highly recommend making reservations first as a seat at this place is quite challenging to secure. They have a online reservation system where credit card is required. You can also choose to join their waitlist for same-day dining by texting them through WhatsApp.\n\nThe space was decorated in a traditional manner. I think this reflected all of their dishes quite well which can be best summarized as traditional ingredients cooked with modern techniques.\n\nThe tripe dishes were fantastic. We had deep fried tripe which was very crispy and seasoned very well. It had a rich flavor which was reminiscent of crispy chicken skin. We also had their tripe special of the day which was cooked in a ragu sauce. This dish was excellent. Other items included grilled zucchini with medlar, sliced veal with a tuna sauce, and their pasta which was tossed in a butter and Parmesan sauce. Each dish utilized very few ingredients but was overall executed very well. I believe this is why this restaurant is so popular. In fact, during our time in Milan, our experience at other restaurants was often compared to this one and had reservations been easier to obtain, we would have gone back for a second dining session!', ""What an experience! The food here is spectacular and I'd highly recommend the fried tripe, which was crispy and had a ton of flavour.\n\nThe service was friendly and brilliantly efficient. As soon as we finished one dish, the table would be cleared and refilled with water and bread in seconds! The waiters were very helpful with recommendations and we felt really welcome.\n\nMake sure you book ahead!!""]"
Terrazza Gallia,4.6,597.0,"['Gallia Restaurant\nBreakfast in Excelsior Hotel Gallia, a Luxury Collection Hotel, Milan\n\nIt is an Italian and international cuisine restaurant on the ground floor of the Gallia Hotel.\n\nAs a benefit for Marriott Platinum Members, there is an option to choose, either 1000 point per stay or the complimentary Breakfast for 2 people every day (06:00 - 10:30)\nIt has luxurious ambience, the variety and qualriy of dishes as well as its taste are good.\nIt sould have been much better if the menu for hot dishes would change day by day, because I stayed there for 3 days but should enjoy similar (or same) dishes every day.', 'Dinner at the Gallia restaurant was exceptional. My husband and I had the Mediterranean tasting menu and it was above expectations. The wine list had a very wide selection and the service was impeccable! We were lucky to be served by Marta who took care of every request efficiently and professionally. Highly recommend this wonderful place for a special and enjoyable evening. Thanks to all the staff at the restaurant and terrace who did a fantastic job.', 'Every dish was bad! Very expensive and not good!\nWe took the 120 euros menu and left after the 3rd dish because it was disgusting...\nService was bad as well...\nVery disappointing experience', 'Amazing cuisine, top service, great atmosphere. Not expensive for such a high quality. The restaurant is for those who appreciate genuine restaurants.', 'This place is luxury with a capitol L! We had the best time trying out this restaurant for a late lunch. It was a Saturday and surprisingly not busy so we practically had the entire place to ourselves. The prices were actually very reasonable so we got a variety of foods (pizza, meatballs, desert, coffee). There was also a kids menu which was as a bonus for us as we have a little one. But what really made this experience even more pleasant was our waiter (Leonardo) who was absolutely fantastic and warm. He was very friendly and attentive and made our experience that much better. If you are in downtown Milan and want a luxury yet affordable experience then definitely try this place out. We ate at the Gallia Lounge & Bar which was not the rooftop.']"
Il Salumaio di Montenapoleone - since 1957,4.3,1448.0,"['We had an unforgettable evening at this restaurant. From the moment we walked in, we were impressed by the stunning architecture—it’s truly a beautiful space. The service was flawless; the staff anticipated our needs without being intrusive, making the experience even more enjoyable. The menu featured classic Italian dishes with a few creative twists that kept things exciting. Every bite was exceptional, and it quickly became one of the highlights of our trip. We’re already looking forward to coming back on our next visit!', 'I was made to feel welcome and special straight away. Professional and personal service. I asked for a suggestion for the main and the waiter Giuseppe was spot on. Stylish and classy from the moment you walk in. PS, at no point did I feel obligated to spend what I did, but as a one off, I did with no regrets. Giuseppe made my experience even more warm with his kind and genuine conversation. Grazie!', 'Beautiful restaurant, great ambiance and service. Only disappointment was the food. Quite a famous, highly rated restaurant but I was let down by the food. Maybe I ordered the wrong dishes. Bolognese was not very special, and the veal cutlet was so thin, flavourless and boring.  Saving grace was the dessert. Tiramisu and sponge cake were sweet and delicious.', 'Very good reataurant in heart of Milan. All foods are so delicious. Good to get stuffed and then off to high end shopping. Amazing', 'Top resturant . Food is answer the expectations and service was great.\nAntoni the waiter was funny and very nice to me and my girlfriend .']"
Paper Moon Giardino,4.4,1443.0,"['We celebrated our engagement here and it was marvelous. The food and ambiance is excellent, and the service was attentive. The atmosphere is elegant but approachable. We had an excellent wine recommendation.\nWe sat inside but could see the wonderful garden.\nThank you for making our evening unforgettable!', 'Paper Moon Giardino is a true gem for anyone seeking a genuine taste of Italy. From sauce to service, they were on top of it all. The portions were great, food tasted amazing.', 'Our server was very pleasant and friendly. He was attentive to any questions we had about the menu or suggestions about wines. I must say though I was very disappointed in my food. I started with the parmigiano which was dry; lacking any sauce and almost tasted burnt. My friends had the octopus, and it was very delicious. The texture and sauce were perfect. Unfortunately, my next dish wasn’t as good as the octopus. I had the Raviolo and it was terrible, so much so that I couldn’t even attempt to finish it. So that was a wasted 23 euro, and I was afraid to say I didn’t like the dish because I didn’t know how they’d react. Instead I just kept sipping on the wine to get rid of the bad taste. My friends had the linguine granchio which I didn’t care for either, and the tagliatelle alla bolognes, which was actually very very good. I wish I had just ordered that instead. For dessert we had the panna cotta and crème brûlée which to my surprise were actually very good, but the tiramisu, not so much. It wasn’t that it was terrible, it was just different. Mani In Pasta had a far better tiramisu. Overall, I don’t think this restaurant was worth the over 300 euro we spent there. I would have much rather gone to some hole in the wall where I could have gotten guaranteed good pasta and dessert without the snobby upscale environment where people just stare at you because they know you’re a tourist.\nAnd if you are wanting to take your unfinished food with you, make sure to specify that quickly. When they took my friends dishes, they ended up throwing them away instead of placing them in a takeaway container. So we still paid for food we didn’t eat. Very unfortunate.', 'Beautiful place. You can tell the clientele was in general, well heeled. Everyone spoke softly. The waiter was very professional but he has to serve many tables in the room, hence, there were times such as we had to wait a little before he could come around to take our order and our food was left on a tray after they were brought out ceremonially by the food handler.\n\nOverall experience was good, prices are in general similar to or lower than other establishments of this calibre.\n\nWorthy a visit if you are in the vicinity of luxury shopping.', ""Very upscale and sophisticated restaurant.  It is fairly new, but it's already made its name. The service and the food were very good. I really enjoyed it and would like to come back again.""]"
Salsamenteria di Parma San Babila,4.3,2631.0,"['It’s homey restaurant with really authentic dishes. You will get the bread for free with a couple of homemade dips. In the restaurant’s traditions, you drink wine from a bowl. If you are not sure what to order, try out their wine by glass.\n\nWe accidentally walked into the restaurant and was really amazed by the food quality and the taste. Will def re-visit here again :)', 'We had a fabulous meal our first night in Milan. This place did not disappoint! Service was fast and friendly. Food was delicious. The lasagna was amazing. The wine was served in bowls which was fun and different!', 'Their lasagna is a must try! We ordered two servings. Staff is accommodating. We also tried their tiramisu and it was good. It gives a traditional Italian diner.', 'Good food spoiled by TERRIBLE customer service. Big empty place, when I came in 95% of tablets were empty, during all my stay was even more empty.\n\nI asked for the quietest table. Because I have sensitive ears and I love food, but I need quietness to enjoy my food.\n\nThey sit me in front of the door....\nPeople are passing by, standing right in front of me to pay their bill, than the girl friend of the barman was standing in front of the entrance endlessly, chatting or just standing,  looking around with begging eyes.', 'Lunch time, busy but got a table immediately. Highlight I can say is the dips for the bread, different and very tasty. Unfortunately ordered a salad and was disappointed, some spoiled lettuce and greens inside the salad made it have a bad taste. Lasagna was good, like everywhere else.']"
Ratanà,4.3,2548.0,"['We stopped here for a quick lunch during one day in Milan and were content with our choice. Drinks were nice and the food was good - well plated and portioned, and we really enjoyed the bass with carrot and shallots. The risotto was fine, but didn’t hold up to the others we had in Rome, Capri, or near Lake Como. Maybe we just don’t like Risotto Milanese :)\n\nOverall definitely recommend to try if you have time in Milan!', 'The starters that we had, nachos and fried mushrooms were really good. The main risotto which is their signature dish was a bit disappointing, 😕 salty. Duck and cod was ok but not great. The tables were really very close to each other. I got bump a few times when other guest was sitting. The starters made up for a nice meal.', 'I came with high expectations for a unique experience, even opted for the tasting menu solo, but not a single dish stood out. It’s disappointing, especially considering the effort it took to come here. Sadly, it wasn’t worth the money or the time. This time, Michelin got it wrong.\n\nDon’t be fooled – there are far better spots in Milan!', 'We researched this restaurant prior to coming to Milan and it didn’t disappoint. Friendly service and cozy atmosphere. The dishes were inventive and used fresh, seasonal ingredients. Our server Lao had great wine suggestions. 10 out of 10 - would definitely return.', 'Everything I ate at Ratana was above average, but nothing left a lasting impression. While the food was good, there wasn’t a standout dish that would make me feel eager to return. Overall, a decent experience, but not memorable enough for a repeat visit.']"
