name,rating,user_ratings_total,reviews
Vedge,4.8,1606,"['Excellent vegetable-forward plant based eatery and fine dining experience. The food  was fantastic, as were the cocktails and the service.\n\nWe started with a cocktail at the bar; Vedge has great happy hour specials served at the bar on weeknights from 5-7pm.\n\nOnce seated at our table, we ordered the rutabaga fondue, which may have been my favorite dish of all — so good, with unique, savory flavors that are really hard to find among vegan food. Also ordered the stuffed avocado (very tasty), squash (the aji sauce was 🔥), carrot dish, and Dan Dan noodles (these were so tasty, and nice sized portion). Everything was excellent - creatively prepared and delicious. For dessert ordered the pumpkin bread, which was super.\n\nGreat dinner. Great spot for a date night.', 'All around, probably the single best elevated dining experience I’ve ever had. Spent some time at the bar before we got our table, bartenders were attentive, friendly and went out of their way to make us feel welcome, even offering us complimentary (NA) shots that served as a sort of a preview of a new drink they had in the works. We did the three course Vedge experience so we got to try most of the menu. Every dish was outstanding and unique, even offerings that sounded like something familiar from their menu description defied and surpassed expectations. A true one of a kind experience.', 'Always an excellent experience at Vedge where the dishes are so complex and delicious it’s easy to decide that a meal without meat is not only possible but worth it. Our server was helpful as our guest hadn’t been before- we basically got half the menu and shared it - 2 dishes are enough for a moderate eater and 3 are good for a heartier meal. Plus there’s always dessert!', ""Fantastic experience at Vedge!  My wife has special dietary restrictions - and we emailed ahead and they were happy to accommodate.  The food was unbelievable good - we did the Vedge experience and picked three courses each plus dessert.  I added on the wine pairing which was excellent.  My wife's favorite was the Eggplant Braciole, and my favorite was the Smoked Portobella Carpaccio.  We also added on the Rutabaga Fondue - which was so creamy and cheesy tasting - and the warm fresh pretzel and pickled veggies were absolutely perfect with the fondue.   The restaurant itself is a great experience - the ambiance is great - and we had a seat in the front by the window.  The old leaded glass windows and wood details overall were so nice.  Our server Colin was great!  He was super nice and attentive.  For parking - the Hamilton garage just down the street was easy in and out, and a short walk from the restaurant.  It is only $15 after 5pm on Saturday.  We don't make it to Philly very often - but now when we go in the future we will definitely make a reservation and dine at Vedge every time!  Highly recommend!"", 'The service at Vedge is very nice and welcoming. The scenery has a simple sophisticated style and the setting is cozy without being overly crowded. My partner and I opted for The Vedge Experience which allows you to choose 3 dishes and a desert. I ordered the chilled cucumber and avocado soup, the charred broccoli and avocado, and the eggplant braciole. My partner ordered the summer tomatoes, Dan Dan noodles, and the campfire carrot. We ordered the rhubarb cheesecake and pistachio pudding cake. We absolutely loved the desserts! The presentation of the food is very well done and pleasing to the eye. The portions are a little smaller than I’d like. The food was very interesting. We were a bit underwhelmed at the restaurant by the flavors but enjoyed everything the next day at home when we ate it all together on one plate. The food that had more flavor to it helped out the food that didn’t have as much flavor. We could have gone without the tomatoes and the carrot. Overall, it was a pleasant dining experience and I give it a 3.5.']"
Buddakan,4.6,2383,"['The food was interesting, succulent, and just overall delicious. The lamb chap was cooked to perfection and the salad with it had a nice kick. We even sprang for dessert because everything had tasted so lovely. This place is easily in our top three restaurants in the city, if not number one right now!', 'Hands down one of the best dinners I’ve had! The food was exceptional! Everything was fresh and full of flavor. The service was flawless. We were attended to like we were VIPs. My only regret is not finding this restaurant sooner! If you are ever in Philadelphia, this restaurant is a MUST.\nHighly recommend the lobster egg rolls, tuna entree, and the dessert donuts! All the drinks were fantastic as well. Can’t go wrong here!', 'Despite poor lighting the overall experience was good. The waiter was attentive and went above and beyond to ensure dietary needs were meant. The food was absolutely delicious! I would recommended this restaurant. It would be great for a date night.', 'The apps were very good. I got the sashimi and shrimp bao buns and they were both really flavorful and delicious. The high expectations from the apps made me a bit disappointed on our entrees. The pad Thai was salty, I’m not sure if the chef accidentally added too much salt or something but it was salty. The sauce was very good but the saltiness was overwhelming. The black pepper beef was also good but I felt it was missing rice. The beef was very tender and flavorful but a side of rice would’ve made it even more good and would balance the strong flavor of the beef sauce. I feel other places usually serve black pepper beef with rice but I guess it somewhat ruins the aesthetic.\nWe also got cheesecake and dim sum donuts. They were pretty good, I liked the richness of the cheesecake and the donuts are classic Chinese donuts (I’m not sure if the 14$ price tag for the donuts is worth it tho).\n\nOverall it was a pretty decent place, we went on wed night but it was a bit busy', 'Buddakan is definitely one of my favorite places in Center City. It’s upscale, great cocktails, a nice selection of vegan and vegetarian menu. It’s best to make reservations ahead especially if you are planning to go to dinners on a weekend nights. Our host was very knowledgeable and gracious. Food tasted phenomenal, will definitely be coming back many more times.']"
The Victor Café,4.8,1531,"['My server was amazing! I absolutely loved it and the opera was beautiful, very emotional. Presentation of the food was remarkable and our server was super helpful.', 'I had the opportunity to experience having dinner at this over 100 year old restaurant while visiting with family. The Victor Cafe Restaurant was a unique experience,during dinner while you eat every so often someone from the staff will sing Oprah. Also if you have a birthday the staff brings you out some cake and some of them will Oprah sing happy birthday. The staff here was very friendly and helpful with the menu as it was most of o first timers here.the restaurant was busy at the time we were here and seemed loud to me when we were trying to have a conversation other than when someone was singing. The tables also seemed very close to each other but were able to walk around the restaurant. The walls of the restaurant are covered in Oprah singes over the years. I had the Spaghetti Rusticana.,it was good but was not far from my favorite. I would come back here again in the future if I am in Philadelphia but if I lived here I wouldn’t be in a hurry to.', 'The Victor Café is a well known Italian restaurant after appearing in the Rocky films Balboa, Creed 1 and 2. In the movies, the restaurant is called Adrian’s Restaurant, named after the late wife of Rocky Balboa, owned by the Rocky character.\n\nIf you’re a fan of the film series, visiting the restaurant is a must. At the back of the dining room, the painting from the end of Rocky 3 is displayed.\n\nThe restaurant itself is interesting, with a louder atmosphere than I was expecting. I found the menu to be somewhat limited, food itself was ok. The place is also known for opera style singing during dinner. While this is a unique offering with talented server/singers, it is also a bit distracting and can be uncomfortable if you’re just trying to enjoy your meal.\n\nIn any case, if you’re a Rocky fan, you definitely need to visit The Victor Café.', 'I was looking for some good Italian food so this place was suggested by a friend. I started with a spicy pomegranate margarita, that was suggested by my server , baby the spice level was on 100, I couldn’t take two sips it was tooooo hot. Then I tried a regular margarita 5/10. For appetizers I ordered fried calamari and mussels in a red sauce, both of them was great!  For my entree I ordered Linguine Fra Diavolo. It was tasteless. It was very much bland. I did really enjoy the opera singers! All of them were amazing! That was the best part of my experience.', 'Truly the highlight of my summer. While I don’t live in Philadelphia my new love brought me here for a special date night. We both were in total awe with the entire experience from the delicious food, the impressive service by Adina not to mention her voiceeeeeee, and simply the ambiance. We will recommend ten times over and hope to experience Victor Cafe again for special occasions such as last night. Well done!!!']"
Morimoto,4.6,2193,"['Amazing experience here for my 1 year anniversary with my girlfriend. The staff was inviting, attentive, and very friendly. All questions were answered kindly and we were treated very well. Our server came to our table to check on us consistently, periodically wiped down our table, refilled our water, and made sure we had drinks. Very surprised that Morimoto doesn’t have a Michelin star yet because it is well deserved!', 'I came with a group and had the tasting menu with the drink pairings. Everything was amazing. I’ve been here a couple of times and the standard menu is all really good. Drink pairings was a diverse selection of sake, and wine.', 'An amazing restaurant in Philadelphia. If you are going anywhere, choose this one! Finally got to sit at the sushi bar, loved it. Went on a not over crowded night and it was so amazing! Speaking to the chefs and being entertained with never disappointing food is the best. The fish is always top quality and I personally do not want to move out of Philly because I love it here so much.', ""First time visiting Morimoto in Philadelphia and we can't wait to go back! My friend and I decided to go with the omakase option - chef's tasting selection of 8 courses including dessert + oysters as our starter course. Everything was phenomenal! Great service and overall ambiance. Highly recommend visiting if you're in the area."", 'I wish I could give it 4.5 stars. The music is way too loud. Our server was amazing, and very knowledgeable, but a lot of times it was hard to hear him due to the music. We were celebrating our 6th wedding anniversary, decided to go with the tasting menu and were very amazed by every plate. The drink menu is vast and we loved our cocktails. The food was delicious and the presentation was stunning!']"
Barbuzzo,4.5,2042,"['Really enjoyed this place! We ordered a variety of things, and everything was great. We also tried some of the seafood items such as the scallops and grilled octopus which were also great. We ended up sharing everything since the portions are small and felt it was more family style.', 'This place is AMAZING. My husband and I were traveling for work in Philly and discovered this place by accident on our first night there walking around the downtown to look for a place to dine in. We quickly looked through the photos and menu on google map (thanks, fellow reviewers!) and decided to head in. We ended up going here once more on your last night.\n\nFood was awesome. We tried salads, pastas, a plate, a pizza, and deserts. Everything (except for the seasonal soft shell crab) was GOOD. Ingredients tasted fresh and flavorful, presentation was neat, and seasoning was just right (not too salty or sweet) and soo good. I liked how their food had a little of twist in terms of ingredient or seasoning, which made their food taste unique and so yummy.\n\nService wise, we got served by the same server both times (sorry we didn’t get your name), and he was very welcoming and attentive.\n\nAdditionally, we sat at their open kitchen bar on our first visit. The kitchen was so fun to look at, and wasn’t too smoky or smelly. I love watching professional chefs cook, but often times dislike restaurants with open kitchen due to too strong of smoke and smell. This place was a pleasant surprise in this aspect as well.\n\nLastly, their price wasn’t too high compared to the quality and quantity of food served. It’s well worth it.\n\nI would HIGHLY recommend this place and also visit again whenever I am back in Philly.', 'Enjoyed a delicious dinner at the chef counter. Portions are small, but meant to be shared. For an appetizer, salad, hanger steak and dessert (the budino is amazing!) the total was $66. Not bad! Service was friendly and quick, even on a Friday night. It’s a small place but we felt comfortable around the hustle and bustle. Would come back!', ""My daughter and I celebrated birthdays with a show and early dinner at Barbuzzo.  It was our first time to dine here.  We were fortunate to visit during restaurant week.   The menu had several very good choices making it hard to pick.  The portions were remarkably large compared to similar events at other restaurants.   The arancini was the best I've ever had.  The bronzino was crispy and cooked to perfection!  Top it off with a good cocktail and 2 wonderful desserts .  The atmosphere was a bit dark for my taste but minor detail.  We will definitely return!"", 'STELLAR!!!!!!!!! The staff. The ambiance. The food! Yes to all of it. I’m in Philly for a Tech Conference and I googled best Mediterranean restaurant near me. Google gave me four options. So glad I picked this one. Small plates that are served as they become ready. We were a party of three and luckily I was with folks who like to sample and share! Everything we ordered was phenomenal. Service was great, quick…. We arrived at 5 when they opened and by 5:30 it was packed. So you probably want to make a reservation or try your luck. I took a picture of everything we ordered except the meat balls which tasted like the best meatloaf you ever had in your life. Highly recommend this place. So sorry I didn’t go to the bathroom - I typically do a review of bathroom cleanliness as well. Anyway-if you are downtown Philly - this spot is really fun!']"
Del Frisco's Double Eagle Steakhouse,4.5,3557,"[""Place had a very refined atmosphere. Nice the way they used an old bank. The food was great with plenty of options. The waitress was very knowledgeable as well as honest. She really took care of my party. Steaks were cooked spot on and the sides where solid. Drink menu was solid as well. Had some nice premium bourbons which was priced better then the run of the mill everyday bourbon. If you want a great experience for a premium, give this place a chance. You'll enjoy your experience."", 'It was my third time here and I brought my daughter this time. We both really enjoyed the food. She had dynamite shrimp and the crab cakes. I had lobster bisque and the prime strip. We shared a side of the truffle fries. The building is stunning and the staff is great. Would highly recommend any of the steaks but none of their food misses.', ""It's a high end steakhouse, with all the pros and cons that come along with it. Dress code, excellent cocktails, amazing service. I usually go for Restaurant Week once a year, and even with that special pricing it's 150$ a person. If that's your bag you won't be disappointed."", 'Went here for a customer dinner. The ambience was amazing and everything that you would expect was on point the staff the service, the food the quality the wine was amazing the best bottles of wine. I think I’ve ever had. It is a little pricey, but as I said, everything is commensurate with what you get in quality and quantityis a diamond and a rough I’ve been here before and I’ve never saw that on the menu. I can’t wait to return just to have that the seafood is fresh. The steaks are amazing. The lobster on top. The steak is mouthwatering, but I still hold the crabcakes. I think it’s one of their most underrated dishes, and yet one of the most delicious.', 'I made reservations through John the General Manager, and expressed my not so good past experiences at other steakhouses with the low quality of steaks and how some restaurants have change. He reassured me that me and my friend I treat out to Del Frisco’s experience will be a great experience and the quality of the food. My food was great but my friend’s Ribeye steak was very salty. The manger with the big earring in his ear was rude and tried to justify the reason for the overally salted steak. So, needless to say I ate my food while we had to wait for her steak to be cooked again. After spending a little over $300 on our meals. I felt like we were treated less important by the manger that was there yesterday on Saturday July 13th at 6pm was my reservations. This made me not want to go back and tell other friends of Del Frisco’s. I hope this doesn’t happen to any of your future guests. I work for a Headquarters company in the Philadelphia area and have been to many restaurants that I have been treated better even if the quality of food was not up to par!']"
High Street Restaurant & Bar,4.5,997,"[""**Review for High Street Restaurant and Bar**\n\nI recently dined at High Street Restaurant and Bar in Philadelphia, and it was a fantastic experience! Right from the start, the service was excellent. Our server was friendly and knowledgeable, taking the time to discuss the menu and highlight the best dining options for us.\n\nEverything we ordered was extremely fresh. The orange juice in the Mimosa was vibrant and refreshing, setting the perfect tone for our meal. The eggs tasted incredibly fresh, and I could tell they were sourced with care.\n\nOne standout item was the made-on-site croissants; they were simply delicious! And if you're a biscuit lover, the made-from-scratch biscuits are a must-have. They were flaky and flavorful, complementing our meal perfectly.\n\nOverall, High Street Restaurant and Bar offers a delightful dining experience with outstanding service and fresh, delicious food. I highly recommend it for anyone looking for a great meal in a welcoming atmosphere!"", 'The food was decent but not amazing. I had the shakshuka - 2 out of the 3 egg yolks were fully cooked. There wasnt any particular fragrance about it. My husband had the croissant with egg and ham - the salad was fantastic; couldnt taste much of the croissant though. Another person had the eggs with bacon, potatoes and sourdough toast. Sunny side up eggs were perfect. Potatoes tasted great - actually the best potatoes we had in philadelphia. It was quite odd that there werent any butter/jam provided with the toast though. We also had the buttermilk biscuit - came with butter/jam. Was flaky but nothing amazing.', ""We stumbled upon High Street while in town for a show and we're so glad we did! The food was incredible and you could easily tell that each dish was made with quality fresh ingredients. We were equally impressed with the service and atmosphere. Our server was sweet and knowledgeable. When our food arrived we savored every bite. The drinks were fantastic too. Definitely recommend if you're in the area looking for a spot to dine."", 'Had a nice time at brunch here. Pastries were delicious. Good service. I had a fairly basic dish of eggs with potatoes and bacon but it definitely hit the spot. Solid cocktails as well.', 'Delicious dishes and incredible pastries. We came for brunch and each had a dish, a coffee, and shared a scone and only paid 35 a person after the included 20% gratuity (which they make very clear is included and are not trying to scam you into extra). The baked eggs are the perfect option if you like shakshuka but maybe want it more on the egg side over the tomatoe-y side. The dutch baby was a perfect sweet and tangy balance. The scone was perfect in taste and texture. Staff was super kind and answered all qs, I also overheard them happily making a substitution for another table. Such a great spot!']"
Dutch Eating Place,4.7,897,"['First time visiting Philly and this being my first meal in the city, what an introduction. Located within the Reading Terminal Market in Center City, this is one of the best breakfasts I’ve eaten in quite some time. I’ve travelled all over the country from the west to east coasts and in between and I can safely say this spot hit in a way most do not.\n\nThe food was delicious and big portioned. I ordered the meat and cheese omelet, one pancake, a side of ham, and a cup of orange juice. The pancake is probably the biggest I’ve ever been served so fair warning if ordering a stack of pancakes with the rest of your meal.\n\nThe seating is close quarters, bar style so just keep in mind if coming with a big group or if you’re averse to having little personal space but honestly, wasn’t a big deal to me personally.\n\nHighly recommend if you’re in Philly to check this place out!', 'If you’re in Philadelphia and visiting the Reading Terminal Market, be sure to visit The Dutch Eating Place! It has a very basic retro diner style setup where you can sit and eat at the counter, or you can order your food to go.\n\nI tried the 2 egg breakfast along with toast, bacon, sausage and home fries cooked with onions and peppers. The breakfast was massive, food was excellent. There was so much food I had to take three pictures at different angles to show it all.\n\nReally enjoyed the atmosphere, had conversations with other customers also sitting at the counter, great experience.', ""The Scrapple here is legendary but I recommend eating it with mustard vs syrup! The pancakes are delicious but I only get one and don't forget the freshly squeezed orange juice. It does get busy so plan on waiting a little bit before you grab a seat first come first serve"", 'Amish food is always very good with fresh ingredients. This sandwich was pretty good but I wish they’d left out the extra butter that was maybe placed on top of the bread. It cause my bread to be a little soggy and kind of salty. I took one side of the bread off and enjoyed the rest of the sandwich. All in all, I would return again !', ""Okay, we were in Philadelphia taking care of business, and my spouse and I were looking for a good, reasonable place to have breakfast. That's when we came across the Dutch Eating Place...it was tight and there were a lot of people waiting for takeout and the same amount sitting down, tightly, to enjoy this food. It didn't seem much like a Dutch establishment other than our server wearing a Dutch outfit, including the bonnet. She was a very pleasant person. But maybe it was the amount of food that is a hallmark of Dutch breakfast, because it was a lot of great tasting victals. My wife and I looked at the menu and both decided to have a vegetable omelette. The omelette alone would have been satisfyingly enough. However, we wanted some hash browns, and that took up the rest of the plate. Furthermore, we had two slices of wheat toast, which was piled on top of the rest of the food (see pic). Still, it was such a good omelette--I must emphasize (wife agrees). And I forgot about the coffee, which had a wonderful taste even though it was out of a paper cup. I highly recommend the Dutch Eating Place when you're around 10th avenue in Philadelphia.""]"
Amada,4.5,2123,"['My husband and I went here for a fancy dinner and were not disappointed! It is tapas style, which we had never had before, but really enjoyed it as the portions were perfect for two people. And the food itself was amazing!', 'My rating is reflected upon how well the staff handled the situation. My husband and I are huge foodies and I’ve attended culinary school. We had high expectations for a restaurant by an Iron Chef. We ordered the tasting menu, which has certain expectations. It was very different from what we expected. We are not their average clientele. The food is good and elevated for the normal person. We are not normal people.\n\nThe service was amazing! They were very attentive and the atmosphere is very warm and inviting. The drinks were fabulous. I had the sangria which was spiced and not sweet and a chili tequila drink.\n\nFor food we had the tasting menu each. Progressive tasting menus should be light to heavy and follow a certain pattern. The items on the menu didn’t reflect what a normal tasting menu should be. The items were very heavy and had execution issues such as, very oily green beans, soggy scallops, and steak that had no acidic salsa verde. Many of the sauces were broken and oily. The traditional tapas were elevated than the normal tapas, but consideration should be into the types of dishes and ingredients. Also brightening things up with citrus and vinegar. For the average person, it’s amazing. I should have dug deeper into reviews from food critics.\n\nIf you are looking for traditional tapas and nice cocktails, this would be your spot. If you are a foodie like us, I would reconsider.', 'Hands down one of the best dinners I’ve had! The food was exceptional! Everything was fresh and full of flavor. The service from Service Manager Christopher Lorenzo was flawless. We were attended to like we were VIPs. My only regret is not finding this restaurant sooner! If you are ever in Philadelphia, this restaurant is a MUST.\nHighly recommend the Calamar, Cordero, Entrecôte, Vieiras, and the Pulpo A La Gallegos. All the drinks were fantastic as well. Can’t go wrong here!', 'Visiting Amada was a great experience. The ambience was great, food was amazing and server was very nice and friendly. We ordered empanadas, a few other small plates and a non-alcoholic mocktail. Everything tasted great.', 'My friend and I stopped in for brunch. We both had the Combo which came with a number of sides. I highly recommend this if it’s your first time. We also ordered some drinks which were delicious. Our server was attentive and friendly. I would go back to try dinner.']"
Oyster House,4.6,2415,"['BAR REVIEW ONLY.  Came here 3pm Saturday for a late lunch—found two seats at the bar so we sat there.  Unfortunately they were only serving items off their mid-day menu which was pretty limited.\n\nGot a dozen Raw Oysters which was great.  Tried the Londener Oyster Shot which had dill gin with the oyster—quite delicious!  Food wise, we got the Fried Seafood Platter and Burger, both fairly good dishes but I wish the fried seafood was more salty, their batter was bland.  The Manhattan Clam Chowder was just okay.  But overall, service here was great!', 'Visiting here from Colorado, I’m used to a limited oyster selection. So, imagine my delight when I stumbled upon this oyster haven boasting a whopping eight different varieties! We actually ordered extra 4 more on top of 2 dozens one of the types from Main not sure of the name after 2 oyster shooters, the shot bigger than normal .\nThe vibe is undeniably chill and fun, making it the perfect spot to catch up with friends. It’s clear that this place knows how to bring the beach to the city . Service is good', ""In town for a conference, I randomly selected Oyster House based on reviews - it did not disappoint!!!\n\nI made a reservation through Google - the ladies offered me a seat at the Oyster Bar! Yes!  To be honest, I've eaten oysters in Texas with lots of sauce, but I've never really thought deeply about Oysters.  The guys behind the bar were awesome - offering information (as well as my server).  I elected to try 4-5 different oysters with no sauce.  I also learned not to pierce my oysters with the fork!  Met some very nice people at the bar during my visit and had great service overall!  I would love to visit again!"", 'Absolutely incredible! I got two raw oysters based on the bartenders recommendation, the rockefeller oysters, grilled oysters, roasted honeynut squash and clam chowder. I couldn’t stop ordering the grilled oysters because they were so good!!! I can’t stop thinking about them. Give me 1400 of em right now! 😩', 'My fiancé and I took a visit to The Oyster House for our anniversary lunch and made it for their Happy hour!\nPros:\n-The raw bar was such a beautiful spot to sit.\n- The fried shrimp sliders!!!!!! A must have!!!\n-The blackberry point oysters!!!!! Absolutely delicious!!!!\n- Our server was so pleasant and attentive\nCons:\n- Receiving our crostini AFTER we completely finished our mussels and AFTER they have already been given to the guests next to us.\n-Wish the mussels were in a more thinner/broth sauce; keep the delicacy of the mussel.\nExtra Notes:\n-The Cherrystone clams are not for the weak!\nOverall:\nWe are so pleased to have finally came here after walking by so many times! Definitely a gem! We will be back!!!']"
Jean-Georges Philadelphia,4.5,597,"['Everything started well: the place cannot be more stunning that it is. Unfortunately for me it was raining and the was no view. I was taken care of as soon as I arrive. Waited for about 10 mints since I arrive 45 mints earlier to my reservation, they gave me water, I ordered a wine and they also gave me popcorn. Later someone came to sit me down. I was a party of me, myself and I. I ordered 3 items that you will be able to see in the receipt. Apparently there was a miscommunication with the first person who brought me the wine. I didn’t notice he had brought something different and after tasting the wine just agreed to it because it was delicious. After getting the check, we realized the mistake and Alessandro came over to the table, one of the managers, he apologized and took the wine glass off the check. That is what I would expect of a high end place, if they hadn’t taken care of it, I would have probably left with a bad taste. Not because of the price, you don’t come to this places thinking is gonna be a $50 dollar meal, but because in cases like this one, there’s no other solution to make sure the client is 100% satisfied. Will also recommend Sarah and Jonathan for their great service. I took some of the food to go since I don’t eat a lot in one seating and the risotto was a little bigger than what I thought an appetizer would be. My favorite for sure was the sea bass. Probably the best I’ve had in a long time. I would definitely come back and bring my friends next time I’m in Philly.', 'My boyfriend and I had a lovely experience here a few weeks ago! The view was gorgeous, the service was incredible, and the food was delicious. I had the prefixed 6 course menu and tried several things I have never had and wasn’t disappointed!', ""Spectacular view. Impeccable service. Cocktails devine. Everyone was friendly, professional and knowledgeable. This restaurant was actually a bucket list item but the food failed to live up to the hype. We had the 5th anniversary tasting menu. Food that was supposed to be served hot was cold, the lobster tough, we could barely cut through it or completely inedible which was the squab. The best part of the meal was the dessert! The tasting menu was overpriced! I think the restaurant is worth a try but maybe when it's a regular menu."", ""What an incredible ambiance! It's a stunning place. The food was just ok, but the mocktails and cocktails were delicious. The only issue is the elevator. There are three elevators, and one of them should go directly to the restaurant. We stopped on one of the floors, and folks got on with their bags and dry cleaning. The stop confused everyone. Skyhigh should liken it to Attico or Assembly, where you hop on the elevator and straight off into the venue. Other than that, I highly recommend it, if only for the amazing ambiance."", ""A truly magical experience. Everything from the staff greeting you to the servers to the dining experience to the food quality was impeccable. Must visit if you're in Philly. The menu had some interesting dishes that were all delicious. Sarah was amazing as well.""]"
Vetri Cucina,4.8,716,"['Great experience! First time in Philly and Vetri’s was recommended, so satisfied we decided to go! The service was great, everyone was very kind and welcoming. It is a very relaxing ambience and the food was spectacular! Some personal favorites were the  foie gras pastrami, sweet onion crepe, spinach gnocchi, the lamb, and the molten pistachio dessert(in conversation we mentioned our birthday and they included a happy birthday plaque, which was a cute and thought addition)! John was out server and was great, upon leaving he gave us a list of other destinations to check out while we are in town which we looking forward to checking out! I would definitely recommend!', 'Easily one of the best meals I have had in Philly. The service was impeccable. They somehow were able to bring out more food than was anticipated with random extra dishes. We left absolutely stuffed. I cannot wait for our next trip over.', 'This hands down was the best meal of our life. From the incredible service to the to die for food. I can’t imagine going anywhere else.', 'A very special dinner at a very special place. The service was the warmest most knowledgeable I’ve ever enjoyed. The tasting plus wine tasting enabled me to understand and appreciate the relationship between food and wine for the first time. Can’t wait for an occasion to dine again.', 'Service is good. Everything was delicious except for the bass which was very hard to cut with the fork and knife and it felt inconsistently cooked throughout. It was a grilled bass but some parts of it matched the same texture as sushi which was concerning. I looked around and it look like other diners were struggling to cut it as well. I wish I said something during the dinner because for $165/person I expect the food to live up to the price. Overall, the food was great but not worth $165/person in my opinion! If I’m spending that much money, I expect to be WOWed like I was at Remy on the Disney Cruise Ship.']"
Phở 75,4.7,1543,"['Fast & good service.  We ordered 2 large bowls of #1 ($13.75 each) with one side order of meatballs ($2.5), one hot coffee ($5).  There were a lot of meat in each bowl of phở.  You certainly got your money worth there.  However, the meat were a bit tough and chewy.  We didn’t like the meatballs as the texture was soft and didn’t taste meaty.', 'HEADS-UP: This is a CASH ONLY PLACE\n\nAll of us tried different options ranging from Chicken Pho to Tripe to Beef to Fat Brisket and Meatballs.\n\nThis is some of THE BEST PHO on the east coast (not kidding). The Broth is SO flavorful. The noodles are perfectly done.\n\nPho is served with Cut slices of Lime, Bean Sprouts, Cilantro and Jalapeno\n\nLike any other Pho restaurant, You can add condiments on the table i.e. SriRacha, Fish Sauce and more…\n\nThe place is nice and clean and very busy. The ambience is plain but comfortable..\n\nThe staff was VERY kind and nice, made sure our order was correct and served everything with a smile.\n\nAfter out meal they checked in and made sure we were leaving happy and satisfied with the food..\n\nVery nice experience indeed..', 'I have eaten many bowls of Pho all over Vietnam.\n\nMy analysis:\n\n1. Good hunks of meat. Could be a tad more tender but otherwise it’s very good meat.\n\n2. Soup tastes normal for Pho soup. It’s about what you would expect. Salty of course, but in a good way.\n\n3. I think if the restaurant would add the bread stick (油条) it would be even better. That way, you can dip it into the soup and eat. Yummy!\n\nSummary: it is very good and tastes like authentic Pho.', 'I visited friends in Philly and by far, Pho 75 has best Pho I’ve ever had. I’ve had my fair share of Pho but the flavor and taste of their broth is amazing. I recommend the fatty flank soup as it has the perfect proportion between noodles, meat, and broth. It’s a well-balanced meal and just enough to make you feel full. Will definitely be coming back and a special thanks to Mike for assisting me throughout my whole experience.', 'Always worth the drive. The fresh garnishes and proteins combined with their perfect broth make me drive 45 minutes for a bowl.\n\nThe drinks are spot on, like the coffees and lemonade.']"
Sampan,4.5,2067,"['This fusion spot has a fantastic atmosphere. I tried the chicken/beef satay, which was incredibly tender and full of flavor. The shrimp pad Thai was enjoyable, and the Brussels sprouts had a unique twist that I liked. Their special honey-glazed shrimp with walnuts was delicious!\nI recommend making reservations, as this place tends to get quite busy.', 'Our server was super nice and attentive. We did the tasting menu and it was pretty much all delicious. The drinks tasted great. And the atmosphere was fun. Would recommend', 'Had an incredible visit for happy hour. The food and drink options are wonderful. The restaurant offers indoor and outdoor wheelchair accessible dining options. The indoor dining options atmosphere is dark. It takes a moment to adjust your eyes. I was unable to see the wheelchair accessible bathroom options but there is an option.\n\nThe staff were incredible despite it being very busy. I highly recommend.', 'As always this is the best spot at Philly to catch the HH at all the time. I love this place. The food is so good, the service are incredible, the atmosphere are awesome. Been to this place like million times. My Server Sarah she is Amazing. Also the Manager. Gianna and Jason are amazing and great people.', 'Have gone here for a decade and always loved it. Especially their happy hour til 7pm even on Sunday. Nice small plates to share or for yourself to try a bunch of items. Several different sections to sit at in the dining rooms, bar, or kitchen. Several single roomed bathrooms with interesting movie audio playing. Nice staff. All food is great and served fast.\nLactose/milk. All items on HH menu are good except cheesesteak bao and remove Swiss cheese on kobe sliders.']"
Olea,4.9,235,"[""WOW…this place is amazing. I'm so sorry I don't remember the host's name but he was phenomenal, from the moment we entered the restaurant. The customer service we received was mind-blowing and all we could talk about throughout having dinner, was how exceptionally well the staff at this were a restaurant. From custom-made mocktails to assisting a patron with a restricted diet,  ordering a satisfying meal paying great attention to detail. Never have I experienced a more attentive host in my dining experience. This is an intimate dining setting that can assist various dining gatherings. The food was outstanding, very flavorful, and hot when served. I couldn’t wait to write my experience with this place because I want you to make a reservation now,  don’t hesitate."", 'I would like to extend my heartfelt gratitude to the entire team at the restaurant for their exceptional service and the truly delicious food that made my dining experience unforgettable.\n\nwe experienced exceptional hospitality where our mix-up regarding the reservation date could have led to disappointment, but instead turned into a delightful evening. Despite our confusion, the staff greeted us with warm smiles and promptly found us a cozy table, showcasing their commitment to customer satisfaction. Their kindness and willingness to accommodate us, even on a busy night, made us feel valued and welcomed, transforming a simple dinner into a memorable dining experience.\n\nA special thank you to Luis, whose attentive and friendly demeanor elevated our visit, ensuring that every detail was perfect.', 'The ambiance, the service, and the vibes here are 10/10! We did our monthly dinner club here and Luis & Jane treated us like family. The showstoppers were the beet salad, pork chops, trofie pasta, and all of the desserts. They ran out of gluten free dessert so the owner literally ran to buy me ice cream. Cappuccinos after dinner were the cherry on top. Definitely recommend!', 'Olea was recommended to my wife and I, and we went here for our anniversary. It was AMAZING!  the staff was stupendous and the food was excellent. Shout out to Jane she was lovely. The octopus and the Pork chop were soooooooo good and I would recommend to everyone. Loved it!! Will go back!!', 'Fully deserving of the 4.9 star review. Best beet salad I’ve ever had and the pork chop was phenomenal. Service was top notch and extremely personable, highly recommend.']"
